data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-01-09T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,333,48,381,1457,1838,-92,142,20451,1006,,,23295,467966,154496,,3,,"Dei 142 casi odierni, 48 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,343,46,389,1609,1998,160,345,20629,1013,,,23640,470118,155040,,1,,"Dei 345 casi odierni, 255 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,350,45,395,1599,1994,-4,69,20696,1019,,,23709,470470,155196,,4,,"Dei 69 casi odierni, 15 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,343,43,386,1587,1973,-21,234,20941,1029,,,23943,472036,155681,,2,,"Dei 234 casi odierni, 172 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,320,44,364,1624,1988,15,175,21093,1037,,,24118,474659,155952,,4,,"Dei 175 casi odierni, 65 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,316,42,358,1720,2078,90,272,21271,1041,,,24390,477138,156362,,0,,"Dei 272 casi odierni, 191 sono molecolari con precedente antigenico positivo",,,,,,
2021-01-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,304,42,346,1962,2308,230,362,21393,1051,,,24752,480620,156662,,4,,"Dei 362 casi odierni, 169 sono molecolari con precedente antigenico positivo",24624,128,479661,959,ITH,ITH2
2021-01-16T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,287,46,333,2053,2386,78,186,21494,1058,,,24938,484054,156935,,5,,,24682,256,481797,2257,ITH,ITH2
2021-01-17T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,285,47,332,2098,2430,44,135,21581,1062,,,25073,486687,157231,,4,,,24731,342,483815,2872,ITH,ITH2
2021-01-18T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,287,46,333,2030,2363,-67,56,21690,1076,,,25129,487395,157426,,2,,,24769,360,484325,3070,ITH,ITH2
2021-01-19T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,271,46,317,1771,2088,-275,143,22103,1081,,,25272,490433,158063,,2,,,24804,468,486365,4068,ITH,ITH2
2021-01-20T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,255,42,297,1789,2086,-2,278,22379,1085,,,25550,494383,158387,,2,,,24897,653,489068,5315,ITH,ITH2
2021-01-21T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,236,43,279,1727,2006,-80,164,22616,1092,,,25714,498378,158775,,3,,,24948,766,491561,6817,ITH,ITH2
2021-01-22T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,219,41,260,1785,2045,39,179,22755,1093,,,25893,502258,159147,,1,,,25007,886,494333,7925,ITH,ITH2
2021-01-23T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,203,43,246,1801,2047,2,193,22940,1099,,,26086,506297,159454,,3,,,25066,1020,496949,9348,ITH,ITH2
2021-01-24T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,207,43,250,1858,2108,61,131,22978,1131,,,26217,508616,159760,"A seguito di una verifica interna dei dati sui decessi attribuibili a COVID-19, in data odierna sono stati conteggiati 30 decessi avvenuti in due RSA nei mesi di novembre e dicembre 2020 e finora non conteggiati.  ",0,,,25109,1108,498470,10146,ITH,ITH2
2021-01-25T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,215,41,256,1812,2068,-40,32,23047,1134,,,26249,509231,159870,,1,,,25130,1119,498846,10385,ITH,ITH2
2021-01-26T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,216,36,252,1767,2019,-49,157,23246,1141,,,26406,512273,160263,,1,,,25180,1226,500740,11533,ITH,ITH2
2021-01-27T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,201,35,236,1832,2068,49,242,23437,1143,,,26648,515843,160542,,1,,,25229,1419,502949,12894,ITH,ITH2
2021-01-28T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,191,34,225,1938,2163,95,207,23549,1143,,,26855,519585,160847,,2,,,25302,1553,505405,14180,ITH,ITH2
2021-01-29T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,187,34,221,2150,2371,208,307,23647,1144,,,27162,523153,161081,,1,,,25377,1785,507730,15423,ITH,ITH2
2021-01-30T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,173,35,208,2257,2465,94,230,23781,1146,,,27392,526484,161358,,1,,,25416,1976,509549,16935,ITH,ITH2
2021-01-31T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,178,35,213,2256,2469,4,135,23911,1147,,,27527,528986,161655,,1,,,25453,2074,511119,17867,ITH,ITH2
2021-02-01T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,180,35,215,2288,2503,34,53,23930,1147,,,27580,529694,161795,,1,,,25486,2094,511445,18249,ITH,ITH2
2021-02-02T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,174,34,208,2188,2396,-107,172,24206,1150,,,27752,532289,162184,,2,,,25538,2214,512781,19508,ITH,ITH2
2021-02-03T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,158,33,191,2304,2495,99,261,24365,1153,,,28013,535579,162409,,2,,,25576,2437,514774,20805,ITH,ITH2
2021-02-04T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,144,32,176,2266,2442,-53,240,24653,1158,,,28253,539446,162761,,1,,,25641,2612,517187,22259,ITH,ITH2
2021-02-05T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,142,32,174,2341,2515,73,202,24782,1158,,,28455,542779,163001,,0,,,25690,2765,519349,23430,ITH,ITH2
2021-02-06T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,131,28,159,2465,2624,109,278,24949,1160,,,28733,546110,163333,,1,,,25746,2987,521072,25038,ITH,ITH2
2021-02-07T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,136,26,162,2514,2676,52,175,25067,1165,,,28908,548473,163600,,0,,,25798,3110,522367,26106,ITH,ITH2
2021-02-08T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,141,28,169,2428,2597,-79,66,25207,1170,,,28974,549351,163822,,3,,,25837,3137,523005,26346,ITH,ITH2
2021-02-09T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,144,29,173,2399,2572,-25,164,25393,1173,,,29138,551717,164101,,3,,,25856,3282,523969,27748,ITH,ITH2
2021-02-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,142,29,171,2495,2666,94,305,25603,1174,,,29443,555598,164440,,2,,,25887,3556,526160,29438,ITH,ITH2
2021-02-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,152,29,181,2503,2684,18,253,25837,1175,,,29696,559166,164826,,3,,,25970,3726,528153,31013,ITH,ITH2
2021-02-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,152,28,180,2490,2670,-14,219,26069,1176,,,29915,562487,165089,,2,,,26029,3886,530200,32287,ITH,ITH2
2021-02-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,156,26,182,2531,2713,43,249,26275,1176,,,30164,565928,165461,,1,,,26095,4069,532039,33889,ITH,ITH2
2021-02-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,164,26,190,2599,2789,76,167,26365,1177,,,30331,568411,165709,,2,,,26152,4179,533536,34875,ITH,ITH2
2021-02-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,174,27,201,2482,2683,-106,26,26495,1179,,,30357,569057,165866,,1,,,26164,4193,533924,35133,ITH,ITH2
2021-02-16T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,168,27,195,2522,2717,34,195,26652,1183,,,30552,571258,166147,,3,,,26192,4360,534809,36449,ITH,ITH2
2021-02-17T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,162,26,188,2599,2787,70,311,26889,1187,,,30863,575045,166571,,3,,,26254,4609,536969,38076,ITH,ITH2
2021-02-18T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,172,27,199,2700,2899,112,292,27067,1189,,,31155,578565,166877,,3,,,26315,4840,538558,40007,ITH,ITH2
2021-02-19T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,172,25,197,2687,2884,-15,256,27334,1193,,,31411,581938,167207,,0,,,26365,5046,540188,41750,ITH,ITH2
2021-02-20T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,162,27,189,2835,3024,140,312,27505,1194,,,31723,585615,167613,,3,,,26434,5289,541772,43843,ITH,ITH2
2021-02-21T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,167,29,196,2913,3109,85,259,27679,1194,,,31982,588274,167949,,2,,,26491,5491,542966,45308,ITH,ITH2
2021-02-22T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,175,30,205,2788,2993,-116,60,27853,1196,,,32042,589181,168163,,2,,,26520,5522,543525,45656,ITH,ITH2
2021-02-23T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,174,32,206,2786,2992,-1,232,28085,1197,,,32274,592138,168470,,2,,,26559,5715,544437,47701,ITH,ITH2
2021-02-24T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,170,35,205,2865,3070,78,357,28361,1200,,,32631,596262,168874,,3,,,26616,6015,546353,49909,ITH,ITH2
2021-02-25T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,168,36,204,3111,3315,245,406,28519,1203,,,33037,600202,169229,,5,,,26746,6291,548062,52140,ITH,ITH2
2021-02-26T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,173,38,211,3310,3521,206,351,28663,1204,,,33388,603677,169620,,4,,,26902,6486,549766,53911,ITH,ITH2
2021-02-27T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,173,38,211,3444,3655,134,341,28868,1206,,,33729,607688,170197,,2,,,27054,6675,551655,56033,ITH,ITH2
2021-02-28T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,185,39,224,3709,3933,278,329,28919,1206,,,34058,610402,170637,,2,,,27234,6824,552950,57452,ITH,ITH2
2021-03-01T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,190,42,232,3465,3697,-236,57,29210,1208,,,34115,611545,171005,,4,,,27270,6845,553817,57728,ITH,ITH2
2021-03-02T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,191,42,233,3435,3668,-29,220,29458,1209,,,34335,614605,171470,,2,,,27341,6994,554819,59786,ITH,ITH2
2021-03-03T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,182,47,229,3524,3753,85,357,29728,1211,,,34692,618666,172150,,5,,,27499,7193,556792,61874,ITH,ITH2
2021-03-04T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,180,46,226,3475,3701,-52,229,30007,1213,,,34921,622418,172517,,3,,,27546,7375,558466,63952,ITH,ITH2
2021-03-05T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,179,48,227,3686,3913,212,406,30198,1216,,,35327,626272,173203,,6,,,27783,7544,560510,65762,ITH,ITH2
2021-03-06T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,185,48,233,3826,4059,146,324,30372,1220,,,35651,630456,173806,,5,,,27961,7690,562655,67801,ITH,ITH2
2021-03-07T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,188,48,236,3932,4168,109,275,30536,1222,,,35926,633250,174293,,1,,,28093,7833,564183,69067,ITH,ITH2
2021-03-08T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,199,48,247,3897,4144,-24,83,30639,1226,,,36009,634145,174532,,2,,,28147,7862,564818,69327,ITH,ITH2
2021-03-09T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,199,49,248,3697,3945,-199,213,31050,1227,,,36222,637622,175291,,3,,,28237,7985,566510,71112,ITH,ITH2
2021-03-10T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,201,49,250,3760,4010,65,405,31385,1232,,,36627,641794,175919,,7,,,28392,8235,568782,73012,ITH,ITH2
2021-03-11T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,198,49,247,3880,4127,117,370,31637,1233,,,36997,645459,176427,,1,,,28555,8442,570514,74945,ITH,ITH2
2021-03-12T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,194,46,240,3899,4139,12,281,31905,1234,,,37278,648801,176835,,1,,,28692,8586,572192,76609,ITH,ITH2
2021-03-13T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,192,45,237,3948,4185,46,239,32096,1236,,,37517,652495,177169,,1,,,28774,8743,573889,78606,ITH,ITH2
2021-03-14T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,200,47,247,4065,4312,127,273,32241,1237,,,37790,655199,177613,,3,,,28932,8858,575433,79766,ITH,ITH2
2021-03-15T17:00:00,ITA,22,P.A._Trento,46.06893511,11.12123097,213,48,261,3795,4056,-256,104,32597,1241,,,37894,656446,177981,,3,,,29015,8879,576416,80030,ITH,ITH2
